697|58
57|195
433|76
31|173
679|213
928|40
749|153
421|184
35|226
896|183
725|144
60|245
980|79
969|65
244|87
586|99
873|50
982|137
718|75
74|9
298|115
906|186
164|249
636|39
719|64
148|158
53|17
595|167
46|97
912|112
652|41
570|209
912|195
187|183
704|3
849|165
837|140
826|149
78|17
424|7
826|232
2|200
548|207
403|100
845|31
901|248
495|247
581|13
216|121
563|55
326|140
825|95
83|37
406|226
944|15
487|101
519|119
21|113
757|20
695|225
214|99
719|213
462|2
394|70
451|26
337|172
103|20
404|249
37|177
713|51
868|74
178|137
820|197
938|80
361|39
684|86
54|146
361|89
309|157
516|227
391|105
945|147
640|215
51|198
855|95
996|223
349|119
881|15
571|210
561|145
517|37
978|235
255|51
262|8
907|28
969|145
180|166
263|84
540|179
480|129
719|60
691|184
395|201
335|17
589|28
101|104
281|26
536|64
308|236
789|31
545|146
260|112
987|185
463|106
839|98
296|48
451|110
845|13
747|140
128|228
58|163
477|249
4|231
347|234
416|143
793|5
500|111
588|212
906|13
238|42
20|139
477|61
994|116
4|223
705|91
179|235
612|92
975|122
569|184
538|150
848|88
492|44
725|55
396|234
695|15
165|48
657|66
919|116
338|220
909|78
964|235
513|74
909|75
415|16
264|242
83|97
996|41
473|222
942|105
168|135
84|185
592|226
399|36
637|173
163|87
833|38
696|134
766|25
708|23
682|246
937|247
983|41
25|75
268|123
17|196
476|155
467|79
339|115
825|75
396|190
322|231
719|31
123|119
443|136
922|234
110|118
153|42
991|56
695|235
838|195
924|208
150|59
580|70
674|158
552|19
387|150
604|79
627|241
283|59
575|240
570|129
333|23
468|50
420|32
98|217
840|147
771|210
734|148
102|233
655|39
616|212
963|153
722|226
722|133
632|58
750|229
555|30
955|75
358|241
376|149
568|15
115|24
490|120
35|58
687|188
671|155
842|56
972|31
612|187
66|75
545|135
654|189
76|125
794|136
17|98
144|87
469|248
131|200
748|236
67|214
403|30
194|8
2|198
786|61
784|50
342|134
916|192
349|73
663|175
486|95
169|15
574|118
212|67
78|234
574|89
68|153
888|215
801|72
239|181
843|215
437|10
590|9
616|64
947|160
725|188
444|121
528|61
210|210
851|241
200|73
13|111
979|136
861|98
384|125
302|48
3|242
974|5
413|203
157|38
822|72
478|99
632|227
469|247
187|29
399|159
392|114
828|214
665|59
111|81
296|225
327|93
923|237
335|13
475|181
175|51
504|163
295|143
193|12
209|101
849|240
940|52
541|56
441|223
635|117
138|207
715|101
965|134
770|126
775|53
413|20
820|246
191|47
378|120
957|77
893|26
693|162
646|87
715|216
182|86
470|23
504|80
974|121
19|196
32|160
893|117
953|89
503|1
10|142
863|31
36|18
969|82
50|114
475|219
875|206
499|194
81|99
69|109
393|27
625|123
498|213
113|57
837|94
875|202
760|132
502|153
654|221
2|6
478|43
477|171
538|102
270|132
213|153
758|153
261|137
732|172
43|38
521|110
183|218
428|184
35|75
951|102
68|223
92|198
776|95
799|164
75|153
640|75
92|182
507|40
447|159
70|104
795|120
282|97
289|247
272|231
292|110
78|48
798|192
446|10
642|52
282|67
938|44
387|62
570|190
877|170
416|92
518|70
984|183
43|111
839|167
615|100
914|20
587|9
1|16
893|57
961|44
153|61
601|72
520|81
247|4
165|207
874|57
877|76
495|144
70|191
694|178
109|219
406|239
234|80
104|203
685|33
379|106
156|173
363|46
960|13
815|60
47|19
706|212
929|79
563|170
193|123
801|110
458|61
893|116
804|117
448|34
6|220
198|199
515|60
209|128
403|17
337|179
499|41
850|241
12|146
778|189
281|40
119|110
568|36
705|63
39|16
905|92
603|61
51|71
881|220
59|172
625|77
395|9
622|128
590|55
88|75
369|69
498|163
210|99
429|80
959|4
501|192
908|131
907|143
774|40
348|189
963|149
82|249
580|57
842|46
12|47
582|139
931|3
707|178
672|8
107|176
41|220
334|103
472|14
889|126
44|96
624|87
319|156
491|126
113|88
563|189
151|2
563|93
487|175
833|179
413|159
737|11
748|72
411|233
318|19
109|31
937|222
434|37
799|34
229|202
875|78
338|71
713|212
5|13
431|38
875|98
965|238
533|98
322|56
359|59
785|150
587|120
542|203
993|27
380|6
592|68
725|49
165|199
655|114
160|203
945|208
391|246
105|241
343|145
265|94
486|85
486|38
460|129
349|154
268|87
978|127
916|112
39|165
347|65
851|96
289|114
876|80
361|30
201|151
94|105
644|245
173|52
135|93
557|164
670|34
308|196
15|246
209|178
400|73
820|142
125|50
471|244
271|201
669|121
765|200
290|102
466|82
881|54
390|240
325|166
672|118
390|233
202|141
370|159
236|88
881|230
301|224
423|231
689|134
312|39
944|124
784|174
651|25
981|161
564|202
196|22
774|228
290|149
641|94
615|47
228|84
976|41
139|231
511|237
299|246
287|113
11|179
864|62
47|26
447|170
555|147
379|54
405|84
485|130
644|126
312|159
192|126
613|98
866|12
322|207
279|138
573|56
448|209
196|230
669|239
113|223
415|122
653|237
27|249
826|39
689|183
612|127
935|206
826|93
559|43
255|207
790|20
151|137
438|131
850|35
904|17
242|28
750|9
501|84
264|89
933|232
261|150
473|193
111|49
247|21
163|20
215|169
939|121
926|3
491|50
951|72
817|151
634|41
164|101
912|239
537|39
773|192
268|16
221|29
54|33
336|69
853|189
203|236
347|183
297|51
281|225
17|149
785|50
756|123
598|166
462|69
139|190
501|33
638|1
945|12
864|90
111|94
380|128
586|54
672|146
844|198
612|38
54|248
990|133
457|92
310|34
879|158
760|35
412|10
33|38
248|16
108|65
46|213
879|195
425|196
284|137
586|152
386|205
975|227
118|101
291|228
494|123
142|139
976|113
8|72
595|100
116|45
240|84
807|73
581|88
166|233
633|95
570|222
523|139
864|227
145|136
939|148
559|157
56|155
274|58
576|9
913|24
735|233
194|90
701|150
585|244
640|171
